txn_id,vendor_id,invoice_number,amount,invoice_date,payment_date,posting_ts,created_by,approved_by,approver_role,gl_account
TXN-01458,V-0018,INV-68328,771.1,2025-06-11,2025-07-03,2025-06-11T09:44:00,U-12,U-08,senior,7100
TXN-01245,V-0041,INV-21136,108.75,2026-01-12,2026-02-18,2026-01-12T13:54:00,U-01,U-05,manager,7200
TXN-02265,V-0019,INV-36262,2183.53,2025-01-03,2025-02-08,2025-01-03T13:12:00,U-07,U-04,senior,7200
TXN-00681,V-0022,INV-84035,7216.51,2026-01-30,2026-03-15,2026-01-30T10:41:00,U-17,U-08,senior,7100
TXN-01859,V-0008,INV-40776,30300.53,2025-01-08,2025-02-15,2025-01-08T09:05:00,U-01,U-15,manager,6200
TXN-00704,V-0004,INV-49117,5796.62,2025-12-08,2026-01-11,2025-12-08T17:53:00,U-02,U-08,senior,6100
TXN-01357,V-0031,INV-34831,544.14,2026-01-10,2026-02-03,2026-01-10T14:12:00,U-04,U-02,junior,7100
TXN-02701,V-0011,INV-88120,14200.0,2025-04-23,2025-04-23,2025-04-23T08:16:00,U-05,U-15,manager,6100
TXN-01854,V-0058,INV-31660,796.66,2025-08-23,2025-10-01,2025-08-23T14:38:00,U-16,U-13,senior,6300
TXN-01720,V-0057,INV-57706,2509.62,2026-01-18,2026-02-27,2026-01-18T12:45:00,U-13,U-20,senior,7100
TXN-01764,V-0024,INV-17396,20880.03,2025-08-25,2025-09-29,2025-08-25T11:57:00,U-09,U-08,senior,6300
TXN-02475,V-0009,INV-47475,443.27,2025-04-03,2025-05-17,2025-04-03T14:07:00,U-19,U-04,senior,6300
TXN-00244,V-0056,INV-98317,2375.22,2025-09-01,2025-09-26,2025-09-01T08:23:00,U-16,U-20,senior,6300
TXN-01759,V-0048,INV-44275,32487.3,2025-05-27,2025-06-29,2025-05-27T12:54:00,U-13,U-12,director,7200
TXN-01223,V-0050,INV-86588,12646.79,2025-05-02,2025-05-23,2025-05-02T18:17:00,U-17,U-20,senior,6300
TXN-00196,V-0029,INV-13694,139.23,2025-07-17,2025-08-08,2025-07-17T09:23:00,U-17,U-12,director,6200
TXN-01426,V-0031,INV-17592,208.19,2025-04-10,2025-05-24,2025-04-10T13:27:00,U-20,U-12,director,6300
TXN-02316,V-0029,INV-58809,705.54,2025-09-21,2025-10-16,2025-09-21T17:16:00,U-14,U-05,manager,6100
TXN-01588,V-0011,INV-43514,1765.15,2025-12-24,2026-01-20,2025-12-24T10:43:00,U-16,U-07,junior,7200
TXN-00483,V-0056,INV-23276,3545.04,2026-02-04,2026-03-14,2026-02-04T16:04:00,U-16,U-05,manager,6100
TXN-00656,V-0049,INV-22499,752.2,2026-02-27,2026-04-12,2026-02-27T17:52:00,U-16,U-06,junior,7100
TXN-00357,V-0045,INV-74843,7620.12,2025-04-22,2025-05-13,2025-04-22T14:52:00,U-03,U-17,manager,7100
TXN-02216,V-0043,INV-91082,521.11,2025-10-20,2025-11-08,2025-10-20T08:20:00,U-05,U-14,junior,6200
TXN-02447,V-0020,INV-26671,33823.4,2025-03-08,2025-04-03,2025-03-08T15:31:00,U-05,U-12,director,6200
TXN-02021,V-0054,INV-20441,163.22,2026-03-07,2026-04-08,2026-03-07T16:48:00,U-02,U-10,senior,6300
TXN-00648,V-0012,INV-88632,13766.71,2025-06-22,2025-07-24,2025-06-22T18:10:00,U-18,U-13,senior,7200
TXN-01893,V-0043,INV-65345,2929.87,2025-05-23,2025-06-29,2025-05-23T14:35:00,U-14,U-17,manager,6100
TXN-00522,V-0042,INV-51662,18862.95,2025-10-09,2025-11-18,2025-10-09T13:04:00,U-10,U-17,manager,7200
TXN-00922,V-0038,INV-32119,5578.55,2025-04-12,2025-05-24,2025-04-12T12:44:00,U-08,U-05,manager,7100
TXN-00897,V-0035,INV-42933,14801.78,2025-06-10,2025-07-07,2025-06-10T11:26:00,U-14,U-20,senior,7200
TXN-00446,V-0020,INV-63368,9268.46,2025-08-15,2025-09-25,2025-08-15T11:58:00,U-20,U-05,manager,6200
TXN-02312,V-0035,INV-96495,1068.43,2025-06-24,2025-07-19,2025-06-24T17:16:00,U-10,U-03,junior,6300
TXN-02612,V-0010,INV-96299,6662.24,2026-01-15,2026-02-03,2026-01-15T11:25:00,U-02,U-04,senior,6200
TXN-01433,V-0034,INV-37625,569.02,2025-04-29,2025-05-31,2025-04-29T12:47:00,U-07,U-05,manager,7200
TXN-00641,V-0014,INV-96235,194.51,2025-10-20,2025-11-16,2025-10-20T18:53:00,U-07,U-04,senior,6100
TXN-00250,V-0023,INV-79878,49420.11,2025-06-10,2025-07-24,2025-06-10T10:29:00,U-16,U-17,manager,7100
TXN-01066,V-0058,INV-59034,429.14,2025-07-13,2025-08-26,2025-07-13T17:10:00,U-07,U-11,junior,7100
TXN-01332,V-0036,INV-34368,892.73,2026-02-19,2026-03-31,2026-02-19T13:27:00,U-01,U-05,manager,6200
TXN-02359,V-0035,INV-81793,18645.59,2026-01-02,2026-01-17,2026-01-02T14:07:00,U-20,U-17,manager,7100
TXN-00134,V-0059,INV-54396,41881.4,2025-05-12,2025-06-05,2025-05-12T15:51:00,U-17,U-12,director,6200
TXN-02577,V-0010,INV-82030,5965.35,2025-12-24,2026-01-31,2025-12-24T11:07:00,U-06,U-17,manager,6200
TXN-00911,V-0020,INV-12762,23635.5,2026-01-02,2026-01-26,2026-01-02T13:52:00,U-05,U-13,senior,7100
TXN-02212,V-0001,INV-78103,4920.58,2025-07-13,2025-07-30,2025-07-13T08:56:00,U-20,U-03,junior,6100
TXN-00022,V-0037,INV-77839,10925.42,2025-12-10,2026-01-08,2025-12-10T18:23:00,U-07,U-10,senior,7100
TXN-02275,V-0027,INV-73564,4240.76,2025-07-15,2025-08-05,2025-07-15T09:09:00,U-10,U-04,senior,7100
TXN-00990,V-0039,INV-85073,8488.11,2025-06-29,2025-08-04,2025-06-29T12:18:00,U-18,U-20,senior,6200
TXN-01775,V-0009,INV-69285,18513.99,2025-08-04,2025-09-11,2025-08-04T14:29:00,U-12,U-09,manager,7100
TXN-01817,V-0002,INV-30750,1137.85,2025-04-12,2025-05-09,2025-04-12T08:31:00,U-05,U-10,senior,6300
TXN-01142,V-0025,INV-28201,22720.08,2025-12-24,2026-02-03,2025-12-24T14:46:00,U-04,U-05,manager,7100
TXN-02307,V-0033,INV-85135,10948.55,2025-03-06,2025-04-07,2025-03-06T12:38:00,U-16,U-05,manager,7200
TXN-00655,V-0017,INV-20118,491.58,2025-07-24,2025-08-14,2025-07-24T17:58:00,U-10,U-03,junior,7200
TXN-01805,V-0048,INV-89358,163.81,2025-09-01,2025-10-01,2025-09-01T11:45:00,U-11,U-18,senior,6200
TXN-00464,V-0050,INV-25437,22488.96,2025-05-14,2025-06-12,2025-05-14T17:18:00,U-14,U-12,director,6300
TXN-00917,V-0049,INV-34083,15682.59,2026-01-26,2026-03-02,2026-01-26T08:41:00,U-11,U-15,manager,6100
TXN-01544,V-0050,INV-28405,10964.01,2025-07-14,2025-08-06,2025-07-14T12:11:00,U-05,U-12,director,6100
TXN-01146,V-0053,INV-35569,165.81,2026-01-11,2026-02-14,2026-01-11T14:18:00,U-14,U-17,manager,6100
TXN-01040,V-0027,INV-90050,700.7,2026-02-15,2026-03-11,2026-02-15T15:03:00,U-03,U-06,junior,6100
TXN-00752,V-0058,INV-82358,1701.4,2025-04-03,2025-05-01,2025-04-03T15:32:00,U-20,U-14,junior,7200
TXN-01880,V-0042,INV-51894,3904.43,2025-12-14,2026-01-13,2025-12-14T15:02:00,U-16,U-20,senior,6100
TXN-02366,V-0005,INV-39464,108.44,2025-02-14,2025-03-27,2025-02-14T09:45:00,U-13,U-12,director,6300
TXN-00757,V-0018,INV-55029,1884.22,2025-06-09,2025-07-22,2025-06-09T17:03:00,U-03,U-19,junior,7200
TXN-00855,V-0020,INV-20069,943.56,2025-05-30,2025-07-13,2025-05-30T16:40:00,U-12,U-02,junior,6300
TXN-00813,V-0018,INV-64758,764.47,2025-03-18,2025-04-02,2025-03-18T17:57:00,U-19,U-08,senior,7200
TXN-01193,V-0026,INV-56399,8119.47,2025-12-28,2026-01-26,2025-12-28T15:11:00,U-08,U-20,senior,7100
TXN-00135,V-0054,INV-83048,204.57,2025-12-13,2026-01-27,2025-12-13T18:25:00,U-03,U-06,junior,6200
TXN-00045,V-0040,INV-15229,3099.19,2025-06-07,2025-07-21,2025-06-07T13:57:00,U-14,U-05,manager,6100
TXN-01403,V-0020,INV-71833,13139.72,2026-03-06,2026-04-02,2026-03-06T18:30:00,U-10,U-15,manager,6100
TXN-00162,V-0006,INV-50846,10321.27,2025-08-21,2025-09-16,2025-08-21T13:10:00,U-07,U-13,senior,7100
TXN-01826,V-0048,INV-51085,3981.47,2025-10-16,2025-10-31,2025-10-16T15:56:00,U-08,U-09,manager,7100
TXN-00795,V-0011,INV-86282,11081.66,2025-03-26,2025-05-09,2025-03-26T15:15:00,U-06,U-12,director,7200
TXN-01639,V-0053,INV-67685,1076.72,2026-02-13,2026-03-16,2026-02-13T11:39:00,U-18,U-19,junior,6200
TXN-00330,V-0042,INV-39098,131.69,2025-02-24,2025-03-19,2025-02-24T08:06:00,U-13,U-11,junior,7100
TXN-00885,V-0034,INV-85000,11535.68,2025-12-04,2026-01-05,2025-12-04T16:43:00,U-19,U-20,senior,7100
TXN-00080,V-0045,INV-23833,1000.37,2026-03-11,2026-04-10,2026-03-11T14:52:00,U-17,U-11,junior,6100
TXN-01903,V-0058,INV-89486,732.8,2025-12-10,2026-01-08,2025-12-10T13:25:00,U-13,U-01,junior,6200
TXN-01846,V-0003,INV-58249,366.14,2025-06-28,2025-08-10,2025-06-28T09:37:00,U-19,U-16,junior,6100
TXN-00293,V-0032,INV-71080,2756.17,2025-07-04,2025-08-03,2025-07-04T16:56:00,U-12,U-10,senior,6300
TXN-00104,V-0041,INV-45325,473.95,2025-10-28,2025-12-03,2025-10-28T08:48:00,U-03,U-09,manager,7200
TXN-02238,V-0029,INV-24773,1816.4,2025-11-07,2025-11-25,2025-11-07T18:05:00,U-05,U-02,junior,6100
TXN-01730,V-0005,INV-13864,2690.54,2025-11-04,2025-11-24,2025-11-04T10:53:00,U-06,U-08,senior,6200
TXN-00249,V-0029,INV-83516,2261.5,2025-12-28,2026-01-18,2025-12-28T10:33:00,U-20,U-16,junior,6100
TXN-00318,V-0060,INV-28198,47791.32,2025-03-28,2025-04-17,2025-03-28T18:24:00,U-08,U-17,manager,7200
TXN-02030,V-0021,INV-10190,533.33,2025-05-11,2025-06-10,2025-05-11T18:38:00,U-20,U-04,senior,7100
TXN-01101,V-0052,INV-65270,1043.71,2025-05-03,2025-05-18,2025-05-03T11:05:00,U-07,U-09,manager,6300
TXN-01629,V-0022,INV-50475,516.5,2025-05-21,2025-06-21,2025-05-21T18:35:00,U-18,U-08,senior,6300
TXN-00756,V-0057,INV-21592,45174.3,2025-02-10,2025-03-16,2025-02-10T16:56:00,U-09,U-17,manager,7200
TXN-01091,V-0007,INV-97380,1153.94,2025-05-21,2025-06-14,2025-05-21T18:34:00,U-02,U-09,manager,6200
TXN-00392,V-0009,INV-27132,5245.97,2025-10-18,2025-11-23,2025-10-18T08:27:00,U-13,U-05,manager,7200
TXN-00057,V-0022,INV-67954,594.8,2025-12-02,2025-12-31,2025-12-02T13:29:00,U-14,U-20,senior,7200
TXN-02252,V-0009,INV-99712,20948.05,2025-06-13,2025-07-03,2025-06-13T12:55:00,U-17,U-05,manager,6300
TXN-02330,V-0028,INV-88056,1989.51,2025-04-11,2025-05-14,2025-04-11T09:11:00,U-16,U-19,junior,6200
TXN-01693,V-0018,INV-86798,17857.84,2025-03-13,2025-04-20,2025-03-13T14:07:00,U-03,U-09,manager,6300
TXN-02737,V-0016,INV-75888,2668.96,2026-02-08,2026-03-22,2026-02-08T12:32:00,U-04,U-15,manager,6100
TXN-00122,V-0057,INV-92727,2755.69,2025-01-19,2025-02-10,2025-01-19T17:04:00,U-11,U-17,manager,7200
TXN-00767,V-0017,INV-11554,1059.43,2025-03-16,2025-04-13,2025-03-16T16:55:00,U-13,U-17,manager,6300
TXN-00734,V-0007,INV-90863,1696.71,2025-04-25,2025-06-07,2025-04-25T10:55:00,U-15,U-17,manager,6200
TXN-00850,V-0002,INV-95696,13660.85,2025-11-24,2025-12-12,2025-11-24T18:30:00,U-05,U-12,director,6300
TXN-00033,V-0004,INV-79615,10441.52,2025-09-02,2025-10-14,2025-09-02T16:58:00,U-02,U-04,senior,7200
TXN-02370,V-0049,INV-12021,3400.79,2025-07-18,2025-08-27,2025-07-18T17:29:00,U-20,U-13,senior,6200
TXN-01741,V-0032,INV-54347,32083.45,2025-03-01,2025-03-18,2025-03-01T18:35:00,U-18,U-15,manager,7100
TXN-00425,V-0060,INV-95673,43621.92,2025-09-05,2025-10-20,2025-09-05T08:27:00,U-11,U-17,manager,7200
TXN-00720,V-0027,INV-50407,4908.33,2025-07-19,2025-08-06,2025-07-19T10:38:00,U-06,U-20,senior,7200
TXN-01536,V-0048,INV-12185,147.3,2026-03-13,2026-04-16,2026-03-13T11:41:00,U-04,U-19,junior,6300
TXN-00133,V-0049,INV-80701,226.3,2025-03-31,2025-05-10,2025-03-31T11:08:00,U-10,U-12,director,7100
TXN-02614,V-0010,INV-80263,6431.86,2025-03-22,2025-04-14,2025-03-22T14:49:00,U-16,U-15,manager,6200
TXN-02267,V-0025,INV-17547,3795.72,2025-12-25,2026-01-10,2025-12-25T15:01:00,U-17,U-08,senior,6200
TXN-02364,V-0013,INV-53438,102.2,2025-07-14,2025-07-31,2025-07-14T15:53:00,U-09,U-12,director,7200
TXN-02619,V-0010,INV-41410,6248.12,2025-02-12,2025-03-05,2025-02-12T09:44:00,U-08,U-15,manager,6200
TXN-02263,V-0034,INV-84072,646.14,2025-12-27,2026-01-11,2025-12-27T11:01:00,U-13,U-06,junior,6100
TXN-01099,V-0048,INV-78534,123.87,2025-12-23,2026-01-27,2025-12-23T08:53:00,U-18,U-07,junior,7100
TXN-01184,V-0043,INV-89291,7597.14,2025-12-03,2026-01-03,2025-12-03T18:52:00,U-07,U-12,director,7200
TXN-00468,V-0052,INV-45851,165.24,2025-11-21,2025-12-20,2025-11-21T08:00:00,U-11,U-06,junior,6300
TXN-01524,V-0011,INV-67630,243.7,2025-02-09,2025-03-12,2025-02-09T08:08:00,U-16,U-01,junior,6300
TXN-02225,V-0042,INV-34483,8532.74,2025-11-06,2025-11-21,2025-11-06T17:28:00,U-04,U-09,manager,7100
TXN-00646,V-0037,INV-83156,1096.47,2025-10-19,2025-11-20,2025-10-19T18:11:00,U-07,U-18,senior,6200
TXN-01207,V-0028,INV-96019,1023.88,2025-10-02,2025-10-31,2025-10-02T12:06:00,U-12,U-15,manager,6200
TXN-00235,V-0014,INV-21802,11472.07,2025-09-13,2025-09-28,2025-09-13T12:31:00,U-16,U-17,manager,7100
TXN-00674,V-0060,INV-70029,710.24,2025-04-06,2025-05-21,2025-04-06T11:32:00,U-20,U-18,senior,6100
TXN-01733,V-0025,INV-36293,301.18,2025-02-16,2025-03-15,2025-02-16T10:16:00,U-14,U-09,manager,7100
TXN-00437,V-0015,INV-92211,15205.87,2025-02-10,2025-03-03,2025-02-10T18:27:00,U-05,U-04,senior,7100
TXN-02015,V-0034,INV-93634,3119.68,2025-11-16,2025-12-27,2025-11-16T08:50:00,U-18,U-11,junior,6100
TXN-02731,V-0016,INV-43656,3294.09,2026-01-13,2026-02-08,2026-01-13T13:10:00,U-04,U-15,manager,6100
TXN-01745,V-0023,INV-74286,232.08,2025-07-26,2025-08-12,2025-07-26T14:24:00,U-07,U-11,junior,7100
TXN-02008,V-0054,INV-29111,324.28,2026-02-16,2026-03-08,2026-02-16T09:04:00,U-09,U-01,junior,7200
TXN-01520,V-0026,INV-20154,4847.4,2025-10-05,2025-10-26,2025-10-05T18:42:00,U-13,U-09,manager,7200
TXN-01904,V-0056,INV-94677,21869.19,2026-02-09,2026-03-09,2026-02-09T16:56:00,U-05,U-17,manager,7200
TXN-00308,V-0002,INV-41519,39352.88,2025-02-09,2025-03-14,2025-02-09T12:10:00,U-19,U-09,manager,7100
TXN-00436,V-0054,INV-31910,3486.76,2026-01-23,2026-03-09,2026-01-23T15:11:00,U-20,U-05,manager,6100
TXN-00424,V-0019,INV-81702,37026.06,2025-07-12,2025-07-29,2025-07-12T10:46:00,U-03,U-12,director,6200
TXN-01975,V-0053,INV-94930,9779.17,2025-09-10,2025-10-20,2025-09-10T09:59:00,U-05,U-18,senior,7100
TXN-02629,V-0010,INV-28803,6264.18,2026-03-08,2026-03-28,2026-03-08T17:03:00,U-18,U-05,manager,6200
TXN-00719,V-0002,INV-54453,364.83,2025-03-18,2025-04-02,2025-03-18T12:53:00,U-11,U-13,senior,6100
TXN-00722,V-0031,INV-14901,17325.3,2025-06-04,2025-06-30,2025-06-04T10:07:00,U-10,U-09,manager,7200
TXN-00245,V-0008,INV-95929,44128.12,2025-11-02,2025-12-17,2025-11-02T15:16:00,U-19,U-12,director,6100
TXN-00739,V-0038,INV-87459,268.65,2025-06-24,2025-07-31,2025-06-24T11:52:00,U-16,U-13,senior,6100
TXN-00845,V-0050,INV-64289,47751.83,2026-02-17,2026-04-01,2026-02-17T14:46:00,U-15,U-12,director,6200
TXN-01866,V-0037,INV-55454,276.92,2025-03-16,2025-04-20,2025-03-16T13:47:00,U-12,U-19,junior,7200
TXN-00534,V-0003,INV-49498,7792.19,2025-02-24,2025-04-01,2025-02-24T12:50:00,U-03,U-12,director,7200
TXN-01649,V-0030,INV-93148,48667.78,2025-09-09,2025-10-04,2025-09-09T12:36:00,U-17,U-12,director,7200
TXN-00861,V-0002,INV-78566,1968.82,2026-02-23,2026-03-29,2026-02-23T15:56:00,U-10,U-13,senior,6200
TXN-01954,V-0007,INV-20239,627.08,2025-07-17,2025-08-14,2025-07-17T18:55:00,U-02,U-13,senior,7100
TXN-02515,V-0010,INV-34297,6649.74,2025-04-29,2025-06-02,2025-04-29T09:51:00,U-17,U-15,manager,6200
TXN-00603,V-0025,INV-95082,113.12,2025-04-12,2025-05-17,2025-04-12T17:36:00,U-04,U-13,senior,7200
TXN-02455,V-0008,INV-58309,1358.4,2025-07-07,2025-08-19,2025-07-07T14:35:00,U-01,U-18,senior,6100
TXN-02159,V-0029,INV-40653,290.53,2026-02-06,2026-03-07,2026-02-06T18:38:00,U-18,U-11,junior,7100
TXN-00989,V-0008,INV-86230,1626.03,2025-06-23,2025-07-31,2025-06-23T11:51:00,U-19,U-01,junior,7100
TXN-00114,V-0033,INV-27892,454.8,2025-04-08,2025-05-16,2025-04-08T17:32:00,U-18,U-05,manager,7100
TXN-02404,V-0041,INV-50563,123.54,2025-01-22,2025-02-28,2025-01-22T15:40:00,U-11,U-12,director,6100
TXN-00316,V-0029,INV-52523,190.01,2025-02-17,2025-03-29,2025-02-17T17:38:00,U-03,U-13,senior,7200
TXN-01788,V-0012,INV-68314,3280.31,2025-02-28,2025-04-13,2025-02-28T18:09:00,U-16,U-09,manager,6200
TXN-00651,V-0050,INV-12136,485.04,2025-01-01,2025-02-04,2025-01-01T08:18:00,U-15,U-16,junior,7100
TXN-01044,V-0036,INV-87710,768.75,2025-01-07,2025-01-24,2025-01-07T17:45:00,U-07,U-04,senior,6100
TXN-01411,V-0054,INV-14356,13558.06,2025-11-19,2025-12-10,2025-11-19T18:06:00,U-03,U-18,senior,6100
TXN-01389,V-0032,INV-87901,18406.46,2026-03-01,2026-03-26,2026-03-01T18:06:00,U-03,U-04,senior,6300
TXN-02048,V-0056,INV-35725,39154.01,2025-02-19,2025-03-25,2025-02-19T14:30:00,U-19,U-17,manager,6300
TXN-01898,V-0008,INV-27964,2604.83,2025-01-05,2025-02-14,2025-01-05T12:56:00,U-09,U-20,senior,7200
TXN-02542,V-0010,INV-31231,5584.45,2026-02-11,2026-03-03,2026-02-11T13:03:00,U-09,U-18,senior,6200
TXN-01941,V-0020,INV-58356,16063.51,2026-02-03,2026-03-14,2026-02-03T15:35:00,U-06,U-17,manager,6100
TXN-00237,V-0041,INV-44664,24066.21,2025-01-05,2025-01-24,2025-01-05T09:27:00,U-16,U-10,senior,7200
TXN-01845,V-0035,INV-87289,11645.56,2025-10-09,2025-10-30,2025-10-09T09:02:00,U-16,U-04,senior,7100
TXN-01686,V-0052,INV-79541,110.95,2026-02-04,2026-03-18,2026-02-04T10:36:00,U-12,U-18,senior,7200
TXN-01318,V-0022,INV-28844,333.53,2025-12-04,2025-12-21,2025-12-04T08:17:00,U-08,U-14,junior,6300
TXN-00786,V-0047,INV-87718,932.47,2025-03-13,2025-03-28,2025-03-13T08:12:00,U-03,U-16,junior,6200
TXN-01288,V-0060,INV-62028,16163.65,2026-01-10,2026-02-24,2026-01-10T09:58:00,U-04,U-08,senior,6200
TXN-00037,V-0019,INV-91416,1170.08,2026-01-20,2026-02-18,2026-01-20T09:00:00,U-10,U-16,junior,6300
TXN-01055,V-0040,INV-38697,29065.22,2025-04-12,2025-05-02,2025-04-12T11:18:00,U-12,U-05,manager,6100
TXN-01758,V-0060,INV-99247,13658.35,2025-06-17,2025-07-10,2025-06-17T10:47:00,U-03,U-08,senior,7200
TXN-01841,V-0028,INV-21727,2959.64,2025-12-22,2026-02-01,2025-12-22T10:35:00,U-17,U-14,junior,7100
TXN-02442,V-0020,INV-72491,785.68,2025-09-21,2025-10-29,2025-09-21T10:10:00,U-10,U-02,junior,6100
TXN-01341,V-0023,INV-16169,10819.14,2026-02-01,2026-03-07,2026-02-01T13:31:00,U-13,U-05,manager,7200
TXN-00344,V-0056,INV-60324,1649.07,2025-09-06,2025-10-17,2025-09-06T10:12:00,U-02,U-13,senior,6100
TXN-01713,V-0012,INV-83463,743.22,2025-06-08,2025-07-13,2025-06-08T16:44:00,U-04,U-08,senior,7200
TXN-02367,V-0021,INV-87526,100.99,2025-02-21,2025-04-03,2025-02-21T14:39:00,U-15,U-19,junior,6300
TXN-00820,V-0006,INV-24544,4727.05,2025-12-12,2025-12-28,2025-12-12T13:56:00,U-11,U-02,junior,7200
TXN-01943,V-0052,INV-16336,543.29,2025-01-30,2025-02-19,2025-01-30T14:08:00,U-01,U-18,senior,7200
TXN-00594,V-0003,INV-11103,2270.73,2025-03-03,2025-03-28,2025-03-03T16:29:00,U-13,U-06,junior,7100
TXN-02150,V-0014,INV-36858,852.01,2025-10-06,2025-10-21,2025-10-06T09:29:00,U-13,U-04,senior,7100
TXN-00105,V-0039,INV-33788,128.41,2025-11-30,2025-12-23,2025-11-30T15:58:00,U-06,U-17,manager,7200
TXN-01421,V-0059,INV-64557,147.31,2025-11-09,2025-11-26,2025-11-09T08:22:00,U-16,U-03,junior,7200
TXN-00025,V-0020,INV-41850,6390.74,2026-01-06,2026-02-05,2026-01-06T17:36:00,U-07,U-17,manager,6200
TXN-02508,V-0010,INV-72066,5573.32,2025-07-24,2025-09-03,2025-07-24T11:36:00,U-11,U-20,senior,6200
TXN-00964,V-0035,INV-65312,3937.29,2026-01-01,2026-01-16,2026-01-01T08:33:00,U-20,U-16,junior,6200
TXN-01518,V-0042,INV-55214,1840.74,2025-11-22,2025-12-14,2025-11-22T16:56:00,U-06,U-03,junior,6300
TXN-01371,V-0050,INV-59516,7550.22,2026-01-17,2026-03-02,2026-01-17T09:12:00,U-14,U-12,director,6200
TXN-00236,V-0028,INV-74866,2313.02,2025-06-30,2025-07-24,2025-06-30T08:03:00,U-08,U-07,junior,7200
TXN-00723,V-0052,INV-30195,351.12,2025-01-13,2025-02-13,2025-01-13T15:57:00,U-03,U-16,junior,7200
TXN-00958,V-0026,INV-24668,7312.68,2025-03-06,2025-03-27,2025-03-06T10:00:00,U-13,U-10,senior,6100
TXN-02423,V-0001,INV-31060,1147.36,2025-06-21,2025-07-12,2025-06-21T13:00:00,U-15,U-13,senior,6200
TXN-01612,V-0011,INV-50194,2560.16,2025-10-16,2025-11-09,2025-10-16T13:45:00,U-01,U-09,manager,6300
TXN-02144,V-0011,INV-67756,136.7,2025-05-19,2025-06-18,2025-05-19T08:57:00,U-12,U-08,senior,6300
TXN-02118,V-0043,INV-44574,19372.82,2025-11-15,2025-12-26,2025-11-15T11:33:00,U-14,U-17,manager,6200
TXN-01079,V-0009,INV-59980,259.9,2025-11-08,2025-12-05,2025-11-08T17:55:00,U-11,U-20,senior,7200
TXN-00124,V-0031,INV-59131,281.2,2025-06-16,2025-07-12,2025-06-16T08:18:00,U-10,U-01,junior,6100
TXN-01665,V-0044,INV-15946,5457.68,2025-05-21,2025-06-15,2025-05-21T18:57:00,U-13,U-17,manager,6100
TXN-00214,V-0003,INV-30111,219.12,2025-07-16,2025-08-19,2025-07-16T17:02:00,U-08,U-13,senior,6300
TXN-01947,V-0051,INV-89366,1164.5,2025-08-27,2025-09-22,2025-08-27T18:33:00,U-18,U-13,senior,7200
TXN-02065,V-0045,INV-44108,3397.1,2025-11-09,2025-12-04,2025-11-09T15:17:00,U-15,U-14,junior,6200
TXN-01767,V-0038,INV-77901,272.14,2025-02-27,2025-03-27,2025-02-27T18:04:00,U-18,U-11,junior,6100
TXN-02167,V-0049,INV-69863,157.27,2025-03-13,2025-04-09,2025-03-13T13:36:00,U-06,U-03,junior,7200
TXN-00893,V-0015,INV-36444,806.8,2025-11-11,2025-12-09,2025-11-11T12:23:00,U-17,U-11,junior,6200
TXN-00514,V-0011,INV-23432,18427.5,2025-01-17,2025-02-15,2025-01-17T13:52:00,U-10,U-09,manager,7200
TXN-02473,V-0035,INV-58655,172.29,2025-11-02,2025-12-12,2025-11-02T10:20:00,U-11,U-06,junior,7100
TXN-02550,V-0010,INV-39804,6828.77,2025-07-17,2025-08-18,2025-07-17T13:40:00,U-10,U-04,senior,6200
TXN-00567,V-0047,INV-85513,2691.28,2025-06-29,2025-08-06,2025-06-29T17:51:00,U-08,U-17,manager,7100
TXN-01711,V-0023,INV-34404,17242.13,2025-06-10,2025-07-15,2025-06-10T17:31:00,U-04,U-08,senior,7100
TXN-01950,V-0027,INV-38255,1034.34,2025-09-07,2025-09-22,2025-09-07T11:48:00,U-12,U-01,junior,6300
TXN-01643,V-0033,INV-87307,230.37,2026-02-27,2026-03-18,2026-02-27T10:55:00,U-03,U-12,director,7100
TXN-02247,V-0034,INV-65556,16694.93,2025-03-02,2025-03-23,2025-03-02T10:17:00,U-04,U-10,senior,7100
TXN-00853,V-0043,INV-44018,7100.0,2026-01-11,2026-02-22,2026-01-11T17:01:00,U-04,U-13,senior,7200
TXN-01386,V-0032,INV-49634,118.76,2025-02-15,2025-03-31,2025-02-15T10:39:00,U-18,U-01,junior,7100
TXN-00846,V-0009,INV-78852,17989.56,2025-04-17,2025-05-29,2025-04-17T12:30:00,U-20,U-05,manager,6200
TXN-00277,V-0026,INV-96742,47828.88,2025-07-12,2025-08-26,2025-07-12T09:43:00,U-13,U-15,manager,7100
TXN-01959,V-0008,INV-84232,24245.39,2025-01-19,2025-02-20,2025-01-19T18:49:00,U-16,U-13,senior,7200
TXN-00590,V-0017,INV-20287,352.58,2026-02-03,2026-03-19,2026-02-03T09:07:00,U-08,U-13,senior,6200
TXN-00848,V-0029,INV-47940,296.5,2025-04-13,2025-05-10,2025-04-13T10:53:00,U-15,U-20,senior,6200
TXN-01546,V-0019,INV-92709,177.59,2025-06-28,2025-07-27,2025-06-28T18:33:00,U-12,U-20,senior,6300
TXN-01825,V-0053,INV-40005,782.57,2026-02-05,2026-03-21,2026-02-05T18:36:00,U-07,U-05,manager,6300
TXN-00043,V-0056,INV-67912,558.15,2025-11-23,2025-12-31,2025-11-23T12:10:00,U-01,U-12,director,6200
TXN-00558,V-0054,INV-94837,778.51,2025-09-03,2025-09-23,2025-09-03T11:37:00,U-04,U-17,manager,7100
